aX,aY,aZ
1478,-132,285
1478,-132,285
1478,-132,285
1478,-132,285
1478,-132,285
1478,-132,285
1478,-132,285
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
1796,-133,406
2014,-76,297
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2047,32,45
2046,111,-146
2046,111,-146
2046,111,-146
2046,111,-146
2046,111,-146
2046,111,-146
2046,111,-146
2046,57,-288
2046,57,-288
2046,57,-288
2046,57,-288
2046,57,-288
2046,57,-288
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1996,-75,-469
1710,-109,-461
1710,-109,-461
-440,-318,-505
-353,-267,-481
-353,-267,-481
-353,-267,-481
-353,-267,-481
-353,-267,-481
-353,-267,-481
-353,-267,-481
-353,-267,-481
-353,-267,-481
-353,-267,-481
-353,-267,-481
-138,-196,-452
-138,-196,-452
-138,-196,-452
-138,-196,-452
-138,-196,-452
-138,-196,-452
-138,-196,-452
-138,-196,-452
-138,-196,-452
-138,-196,-452
226,-117,-223
226,-117,-223
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
817,-54,74
1454,22,322
1454,22,322
1913,14,288
1913,14,288
1913,14,288
1913,14,288
1913,14,288
1913,14,288
1913,14,288
1913,14,288
1913,14,288
1913,14,288
1913,14,288
1913,14,288
2047,-26,42
2047,-26,42
2047,-26,42
2047,-26,42
2047,-26,42
2047,-26,42
2047,-26,42
2047,-26,42
2047,-26,42
2047,-26,42
2047,-26,42
2047,1,-190
2047,1,-190
2047,1,-190
2047,1,-190
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2044,64,-187
2004,91,-309
2004,91,-309
2004,91,-309
2004,91,-309
1717,50,-366
1717,50,-366
1717,50,-366
1717,50,-366
1717,50,-366
1717,50,-366
1717,50,-366
1717,50,-366
1717,50,-366
1717,50,-366
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1427,10,-312
1198,-26,-32
1198,-26,-32
1198,-26,-32
1198,-26,-32
1198,-26,-32
1198,-26,-32
1198,-26,-32
1198,-26,-32
1198,-26,-32
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
693,-43,144
1213,-47,172
1213,-47,172
1213,-47,172
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1575,-104,87
1847,-144,137
1847,-144,137
1847,-144,137
1847,-144,137
1847,-144,137
2002,-75,99
2002,-75,99
2002,-75,99
2002,-75,99
2002,-75,99
2002,-75,99
2002,-75,99
2002,-75,99
2002,-75,99
2002,87,-146
2002,87,-146
2002,87,-146
2002,87,-146
2002,87,-146
2002,87,-146
2002,87,-146
2002,87,-146
2002,87,-146
